datetime;uc01;uc02;uc03;uc04
20.04.2019 9:00:00;3304,656251585;2894,472599294;2312,285105710;2834,256386710
20.04.2019 10:00:00;3693,955967395;3169,448747916;2382,056889493;3195,644355246
20.04.2019 11:00:00;3985,423523992;3330,429489179;2632,029131364;3243,467070123
20.04.2019 12:00:00;4327,018714417;3571,067777823;2814,925022925;3199,776465004
20.04.2019 13:00:00;4462,137221968;3677,088231441;2770,654113036;3454,846009560
20.04.2019 14:00:00;4775,902648176;3844,119159971;2872,163460172;3414,561426336
20.04.2019 15:00:00;4886,549331092;3960,506042147;3231,398162355;3553,807510426
20.04.2019 16:00:00;4973,240741563;4045,013740486;3008,279351300;3668,445756845
20.04.2019 17:00:00;5216,030204280;4205,735272339;3265,334160510;3892,025016934
20.04.2019 18:00:00;5304,755112967;4248,956874819;3332,930502873;3803,157907535
20.04.2019 19:00:00;5165,552596531;4211,932501747;3075,729715719;3522,515005172
20.04.2019 20:00:00;4724,934178761;3917,799982084;3342,011267670;3328,732142156
20.04.2019 21:00:00;4495,205740459;3646,386238770;3257,460452263;3254,776983792
20.04.2019 22:00:00;4254,338034412;3582,731204482;2735,258290930;3081,047109541
20.04.2019 23:00:00;4064,454110982;3480,411137066;2738,673756421;2803,977374459
21.04.2019 0:00:00;4049,898117879;3366,259623811;3096,159084550;2946,110897638
21.04.2019 1:00:00;3701,253067365;3174,692332735;2619,316073553;2775,164626210
21.04.2019 2:00:00;3337,531862901;2934,454415717;2596,808431484;2535,006871813
21.04.2019 3:00:00;2884,301562541;2635,847541844;2467,348398140;2380,042399388
21.04.2019 4:00:00;2632,137321039;2457,106730236;2328,373939253;2338,862703372
21.04.2019 5:00:00;2650,626422122;2441,685854682;2289,603651302;2441,301371387
21.04.2019 6:00:00;2826,884837062;2598,910558482;2200,584727058;2551,205034584
21.04.2019 7:00:00;2949,451116123;2637,017674504;2337,471121729;2661,665078368
21.04.2019 8:00:00;3225,529186685;2857,961181989;2290,795344225;2809,075151039
21.04.2019 9:00:00;3564,828329505;3074,242857610;2468,075210909;3070,337382791
21.04.2019 10:00:00;3967,773642276;3370,905570851;2633,056159358;3132,833653510
21.04.2019 11:00:00;4264,987654135;3590,734128197;2641,702573359;3279,623833215
21.04.2019 12:00:00;4330,446486187;3622,728088599;2795,696674225;3222,321949430
21.04.2019 13:00:00;4424,549919768;3698,308995273;3015,597865911;3527,441342233
21.04.2019 14:00:00;4752,669991405;3881,185793184;2892,096571233;3841,422417170
21.04.2019 15:00:00;5155,140089480;4235,166947191;2896,360417020;3973,760947206
21.04.2019 16:00:00;5618,701199868;4542,761906809;3065,906232847;4026,688429213
21.04.2019 17:00:00;5821,648133394;4647,014903527;3377,342084378;3924,262228005
21.04.2019 18:00:00;5796,079329146;4581,327505840;3137,796435699;3916,142457018
21.04.2019 19:00:00;5353,339610800;4441,952879426;3563,991980295;3784,350090099
21.04.2019 20:00:00;5266,002361602;4245,982419123;3566,568312590;3781,879588364
21.04.2019 21:00:00;5088,286909516;4137,093825433;3127,752450941;3399,831844881
21.04.2019 22:00:00;4773,282373179;3878,003617994;3006,073040878;3427,542975385
21.04.2019 23:00:00;4439,753338306;3669,371619433;3192,311872593;3224,825157323
22.04.2019 0:00:00;3983,072353094;3358,605960303;2899,668803695;2754,448045036
22.04.2019 1:00:00;3560,059524746;3066,996294497;2774,282867854;2565,112462071
22.04.2019 2:00:00;3143,169081215;2820,782279498;2553,868364000;2450,269045643
22.04.2019 3:00:00;2789,903431454;2524,631685832;2453,796847632;2330,873001810
22.04.2019 4:00:00;2624,434411953;2437,948031545;2354,621517953;2372,882644797
22.04.2019 5:00:00;2655,389452232;2445,066241474;2218,841808734;2462,670028366
22.04.2019 6:00:00;2762,447406569;2521,752452134;2217,792913735;2437,253653171
22.04.2019 7:00:00;2765,342786594;2522,411189138;2302,114649153;2478,802167028
22.04.2019 8:00:00;2824,599095215;2592,852378514;2238,027357483;2618,694844335
22.04.2019 9:00:00;2984,594296948;2722,917526823;2256,174575649;2635,691902503
22.04.2019 10:00:00;3279,428597568;2852,130791107;2426,692056111;2833,427787868
22.04.2019 11:00:00;3450,102672566;3037,819223065;2491,452774519;3301,921449002
22.04.2019 12:00:00;4404,298224030;3646,134870667;2637,759589547;3310,428891759
22.04.2019 13:00:00;4442,427385687;3666,412306425;3092,605719676;3553,655665722
22.04.2019 14:00:00;4750,096370847;3860,074623596;2755,386170475;3803,180455342
22.04.2019 15:00:00;5170,684305203;4109,451300337;2857,248125835;3994,277669286
22.04.2019 16:00:00;5599,069147536;4533,176491643;2939,879368443;4099,560181195
22.04.2019 17:00:00;5939,222128693;4625,423540545;3033,967608221;4202,311514833
22.04.2019 18:00:00;5857,550899894;4637,741057716;3738,227696894;3760,954183631
22.04.2019 19:00:00;5520,789414535;4422,239370123;3534,827279996;3832,779472831
22.04.2019 20:00:00;5175,956237730;4213,019221427;3618,812912285;3670,304705756
22.04.2019 21:00:00;4739,340471819;4007,011806726;3375,471039193;3476,404141713
22.04.2019 22:00:00;4548,886631357;3742,855057359;3065,813931949;3259,487699242
22.04.2019 23:00:00;4262,370139592;3541,275194265;3059,294265052;3205,011101189
23.04.2019 0:00:00;3719,226732858;3220,910777354;2841,347705033;2712,333436616
23.04.2019 1:00:00;3343,762760910;2883,526439570;2524,766910468;2472,086218342
23.04.2019 2:00:00;2882,608263639;2603,670121493;2430,998004881;2308,716162810
23.04.2019 3:00:00;2547,136046266;2393,968978406;2339,492545519;2213,173828806
23.04.2019 4:00:00;485,942318990;459,340438036;443,444985413;457,114476350
23.04.2019 5:00:00;2488,241580119;2336,697702334;2189,357002741;2321,410104872
23.04.2019 6:00:00;2615,056504627;2407,813498991;2177,493827349;2302,727711719
23.04.2019 7:00:00;2568,370926916;2395,380266403;2241,723855062;2357,785690824
23.04.2019 8:00:00;2726,591363470;2500,661449913;2202,230135681;2494,461953961
23.04.2019 9:00:00;2860,312533875;2593,932104568;2326,810286930;2627,232149615
23.04.2019 10:00:00;3049,903868549;2728,390970775;2329,029337679;2774,221441815
23.04.2019 11:00:00;3262,319264458;2905,896801983;2489,142772430;2824,972224550
23.04.2019 12:00:00;3417,601366271;2955,164711556;2555,834890651;2970,026115521
23.04.2019 13:00:00;3632,138184184;3174,057787470;2408,113570143;2983,383047215
23.04.2019 14:00:00;3983,302220895;3355,198850175;2556,476776632;3275,898441789
23.04.2019 15:00:00;4528,092537963;3741,405346260;2711,219140921;3571,165395128
23.04.2019 16:00:00;5035,368455301;4180,098019007;2938,502040241;3761,140845249
23.04.2019 17:00:00;5437,533160267;4253,906064119;3218,999924853;3807,783194750
23.04.2019 18:00:00;5434,531003720;4381,532638518;3049,071152347;3560,866882516
23.04.2019 19:00:00;5019,367074721;4103,342229762;3356,242769540;3661,002349914
23.04.2019 20:00:00;4677,299572805;3953,825667829;3240,449125411;3329,583164960
23.04.2019 21:00:00;4535,598302685;3756,003416548;3229,271504383;3156,407024597
23.04.2019 22:00:00;4321,674655350;3508,872089205;3037,754126926;3101,821000688
23.04.2019 23:00:00;3994,769498729;3384,891529512;2949,006231409;2969,121658001
24.04.2019 0:00:00;3472,071789434;3057,310419582;2529,904222403;2513,994618306
24.04.2019 1:00:00;3020,890107805;2696,690451644;2604,084440550;2413,336448533
24.04.2019 2:00:00;2667,210285480;2455,989767320;2413,650016856;2069,537574417
24.04.2019 3:00:00;2136,626789204;2095,420675976;2192,656393501;2000
24.04.2019 4:00:00;2000;2000;2061,030267631;2109,534050548
24.04.2019 5:00:00;2221,603508914;2157,554261257;2000;2250,388452243
24.04.2019 6:00:00;2430,915999737;2282,391329023;2068,660329668;2213,583593927
24.04.2019 7:00:00;2427,750729942;2282,266758473;2165,012296904;2299,473196747
24.04.2019 8:00:00;2544,696391488;2370,961754295;2180,996555789;2410,276777263
24.04.2019 9:00:00;546,451414220;505,777991454;442,320293239;504,284448199
24.04.2019 10:00:00;2949,097009232;2659,623697388;2246,870539742;2687,602322003
24.04.2019 11:00:00;3183,260031195;2795,872200050;2303,172878406;2717,009319028
24.04.2019 12:00:00;3319,967984130;2935,566063115;2407,129403601;2769,373337409
24.04.2019 13:00:00;3489,010187054;3032,015687645;2481,921998622;3073,843696117
24.04.2019 14:00:00;773,327469874;656,203520727;494,610374529;678,099817439
24.04.2019 15:00:00;4386,402520057;3623,504063152;2583,492909534;3453,861426097
24.04.2019 16:00:00;4876,951380446;3918,768316241;2880,864281773;3605,316161875
24.04.2019 17:00:00;5163,942920114;4164,064541710;3191,088812365;3636,520895486
24.04.2019 18:00:00;5169,416557587;4242,775348891;3237,314619296;3401,845581740
24.04.2019 19:00:00;4808,323116360;3936,148390038;3043,736977799;3398,092977046
24.04.2019 20:00:00;4511,689278968;3730,593805867;3199,458262292;3278,463710053
24.04.2019 21:00:00;4152,324274113;3513,846537648;2727,158581805;3203,036142801
24.04.2019 22:00:00;3951,040947643;3312,691094682;2849,042593384;2997,466228876
24.04.2019 23:00:00;3807,054009856;3280,851269388;2628,495782160;2788,703547471
25.04.2019 0:00:00;3421,163982514;2998,359057166;2617,104229064;2523,992621899
25.04.2019 1:00:00;2989,361975162;2675,065880061;2587,244185196;2374,921457592
25.04.2019 2:00:00;2635,974661962;2437,257471439;2437,871694232;2153,949221104
25.04.2019 3:00:00;2256,944890743;2173,654002168;2246,005749332;2113,804209848
25.04.2019 4:00:00;2223,215105966;2153,463973207;2091,281179462;2200,006373081
25.04.2019 5:00:00;2334,819314031;2223,200498385;2065,031881020;2277,784865818
25.04.2019 6:00:00;2476,322864530;2339,163390757;2099,094537802;2309,622109506
25.04.2019 7:00:00;2516,840579292;2357,238586003;2218,604509978;2387,397121929
25.04.2019 8:00:00;2630,532507450;2452,603832564;2215,769106480;2460,100874658
25.04.2019 9:00:00;2852,864236871;2575,726780580;2189,582175172;2608,292025559
25.04.2019 10:00:00;3002,371010888;2705,663866259;2244,000819598;2724,337658519
25.04.2019 11:00:00;3246,704444145;2861,034957673;2325,918635498;2761,558941662
25.04.2019 12:00:00;3331,880837923;2948,279885262;2409,548013917;2781,657588032
25.04.2019 13:00:00;3404,898236435;3008,067488291;2583,833602479;2997,207297192
25.04.2019 14:00:00;3750,652788644;3150,354838466;2568,650143308;3204,842278528
25.04.2019 15:00:00;4233,409422269;3604,891748351;2674,558787305;3562,910255772
25.04.2019 16:00:00;4723,722309896;3817,215145416;2984,698156169;3872,919262029
25.04.2019 17:00:00;5057,736100885;4216,033403697;3177,226546628;3642,711478893
25.04.2019 18:00:00;5139,998682789;4164,606428845;3126,156789060;3611,459387153
25.04.2019 19:00:00;4866,426707261;3995,344827231;3246,284808145;3511,250499370
25.04.2019 20:00:00;4577,165810534;3750,168848956;2825,124426846;3084,465997374
25.04.2019 21:00:00;4121,742188141;3468,308487643;2731,944603930;3005,711468372
25.04.2019 22:00:00;3856,480507056;3310,484038494;2704,758841235;2971,136033606
25.04.2019 23:00:00;3772,880620743;3237,728274005;2623,267378488;2815,555497161
26.04.2019 0:00:00;3389,036088666;2905,346002969;2769,544253901;2535,659451108
26.04.2019 1:00:00;2963,251285835;2656,343585756;2466,418917771;2297,607748195
26.04.2019 2:00:00;2594,274145043;2402,479216383;2424,184613816;2153,246389184
26.04.2019 3:00:00;2266,844068699;2179,435446735;2204,484182754;2123,167920373
26.04.2019 4:00:00;2226,406854032;2159,824678020;2116,143307729;2170,734569181
26.04.2019 5:00:00;2317,370873536;2228,434392537;2093,585629538;2223,405197120
26.04.2019 6:00:00;2410,973148252;2273,366207370;2129,370991726;2257,134304445
26.04.2019 7:00:00;2476,918429443;2325,143008094;2121,107488268;2315,774844766
26.04.2019 8:00:00;2574,120334910;2382,893819655;2222,887661007;2387,677785039
26.04.2019 9:00:00;2767,314122480;2517,419585015;2169,406032244;2567,284012527
26.04.2019 10:00:00;3018,864097911;2692,100147107;2315,782512391;2667,128768621
26.04.2019 11:00:00;3241,981939950;2863,774870899;2331,851077720;2829,917199005
26.04.2019 12:00:00;3361,221277894;2969,004520213;2355,898903384;2858,135246386
26.04.2019 13:00:00;3578,394442124;3115,369734796;2430,935871090;2894,898825375
26.04.2019 14:00:00;3760,969927456;3150,484252597;2593,096445019;3192,631009740
26.04.2019 15:00:00;4239,818085716;3501,384036798;2517,276466954;3573,008021986
26.04.2019 16:00:00;4775,266717580;3884,861664800;3007,005939605;3717,058271671
26.04.2019 17:00:00;5005,377494849;4152,998571664;3132,409502570;3509,491246018
26.04.2019 18:00:00;4933,157696653;4106,576806806;3317,872300517;3413,639823793
26.04.2019 19:00:00;4474,390788761;3777,477705298;3269,908182996;3093,166467576
26.04.2019 20:00:00;4128,996903410;3532,338229770;2773,609059523;3069,696515243
26.04.2019 21:00:00;3974,909892923;3382,400892833;2883,946384047;2968,502694924
26.04.2019 22:00:00;3816,605805481;3220,508549692;2870,014550960;2930,677407815
26.04.2019 23:00:00;3761,427103315;3200,692532058;2582,943453773;2668,712215798
27.04.2019 0:00:00;3485,766942501;3024,690531881;2598,014982016;2810,846827489
27.04.2019 1:00:00;3382,335175216;2976,159486424;2549,771681052;2484,519689384
27.04.2019 2:00:00;2945,593153310;2648,857356062;2385,536981898;2355,654970921
27.04.2019 3:00:00;2623,423871290;2434,277723948;2337,084274823;2221,146777930
27.04.2019 4:00:00;2448,357748498;2308,498742669;2211,095755795;2244,880823933
27.04.2019 5:00:00;2454,505443552;2318,326328073;2189,842901403;2352,923853971
27.04.2019 6:00:00;2678,836345442;2462,583334909;2159,875089628;2409,307986796
27.04.2019 7:00:00;2826,814269375;2577,523275796;2237,469627815;2599,878017931
27.04.2019 8:00:00;3001,321768627;2680,910294890;2248,206327577;2691,297097858
27.04.2019 9:00:00;3322,806899255;2949,234929896;2378,100110762;2932,424267137
27.04.2019 10:00:00;3656,289436377;3181,983136851;2539,377890828;3010,408264684
27.04.2019 11:00:00;4003,243641105;3358,482015858;2681,705070998;3309,452290321
27.04.2019 12:00:00;4290,814291166;3543,753026244;2822,105897782;3442,831190754
27.04.2019 13:00:00;4480,170142266;3723,042843093;2946,733262036;3628,866621388
27.04.2019 14:00:00;4678,809486650;3922,632134548;2990,281326236;3667,499165010
27.04.2019 15:00:00;4877,908264137;3892,520627451;3073,769895156;3482,890363804
27.04.2019 16:00:00;4907,829535522;4102,019552950;2942,250696407;3740,795064887
27.04.2019 17:00:00;5187,793797891;4159,332877294;2944,696340567;3782,818108459
27.04.2019 18:00:00;5418,736643921;4230,016988580;3014,176875580;3621,506580726
27.04.2019 19:00:00;5157,366971798;4153,586940235;3314,014488196;3493,686072478
27.04.2019 20:00:00;4789,290923444;3966,268943528;3089,902533532;3332,309351767
27.04.2019 21:00:00;4488,870428890;3656,058826830;3221,280493706;3257,888701699
27.04.2019 22:00:00;4234,764346862;3582,461330407;2977,625234778;3052,703064551
27.04.2019 23:00:00;4112,477920631;3379,345819837;2905,503862332;2846,752299147
28.04.2019 0:00:00;4047,405101703;3364,408257995;2972,763361805;3041,874743984
28.04.2019 1:00:00;3704,571961479;3168,397224167;2879,102945924;2734,028712194
28.04.2019 2:00:00;3313,655802662;2913,105179391;2670,616738961;2499,342174759
28.04.2019 3:00:00;2907,511570050;2607,924175533;2537,182873252;2318,741208352
28.04.2019 4:00:00;2656,097261404;2458,056894843;2293,563184595;2404,156986451
28.04.2019 5:00:00;2646,855453386;2457,169448445;2267,128257416;2493,954734664
28.04.2019 6:00:00;2821,332021301;2552,138486278;2301,479672705;2482,486412476
28.04.2019 7:00:00;2975,503701117;2666,072292132;2311,693974958;2722,670531369
28.04.2019 8:00:00;3191,728429701;2837,574242997;2334,723545287;2861,314107580
28.04.2019 9:00:00;3598,067756040;3119,524204215;2360,001175933;3107,256881570
28.04.2019 10:00:00;3966,485661170;3369,778861064;2444,418004360;3225,390707800
28.04.2019 11:00:00;4185,852709208;3573,387720646;2633,596906251;3407,675751332
28.04.2019 12:00:00;4312,868732440;3573,200793355;2877,547540038;3447,001036898
28.04.2019 13:00:00;4377,905066741;3741,936541533;2915,407037607;3495,975069811
28.04.2019 14:00:00;4747,660667965;3813,395766914;3070,635159251;3802,937658201
28.04.2019 15:00:00;5157,332732969;4217,999216631;2796,274325677;3901,882526523
28.04.2019 16:00:00;5544,759815983;4552,901729963;3122,997444432;3927,205894995
28.04.2019 17:00:00;5825,058456941;4652,861856497;3250,246354109;3901,247276811
28.04.2019 18:00:00;5778,964700012;4683,262975208;3722,527427282;4009,947599019
28.04.2019 19:00:00;5412,025097215;4447,499891084;3094,758457987;3837,872839235
28.04.2019 20:00:00;5354,660501913;4170,279706508;3416,592833697;3800,488001651
28.04.2019 21:00:00;5115,687488943;4123,872419041;3178,084801524;3356,335594054
28.04.2019 22:00:00;4784,278822643;3964,437199637;2924,558745866;3468,082878477
28.04.2019 23:00:00;4371,740513062;3630,275643639;2873,821974421;3150,119651765
29.04.2019 0:00:00;3961,150942022;3361,129070274;2804,858939457;2776,441853265
29.04.2019 1:00:00;3508,343812073;3022,490352899;2620,220109084;2659,297258206
29.04.2019 2:00:00;3172,126438278;2795,413245215;2691,156903756;2390,026379329
29.04.2019 3:00:00;2808,141117690;2549,563390609;2479,012470292;2334,011980990
29.04.2019 4:00:00;2604,213835167;2419,829912243;2231,807953029;2384,010915544
29.04.2019 5:00:00;2661,835662268;2479,463074411;2192,198611574;2453,871660298
29.04.2019 6:00:00;2773,137066489;2527,818382288;2299,557415557;2433,476811755
29.04.2019 7:00:00;2768,774522685;2518,960899436;2270,214345695;2428,906697955
29.04.2019 8:00:00;2849,834322654;2600,819039329;2277,529628805;2505,689365688
29.04.2019 9:00:00;3026,477411706;2666,825711837;2330,151089693;2659,836430681
29.04.2019 10:00:00;3252,683104556;2841,346165371;2450,703276577;2883,597001652
29.04.2019 11:00:00;3500,407546366;3023,883992904;2414,072101995;3413,272437720
29.04.2019 12:00:00;4404,258791212;3640,218699258;2644,643799665;3384,938508803
